Customer_ID,Age,Gender,Category,Purchase_Amount,Quantity,Payment_Method,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Target
100024,65,Male,Beauty,584,1,Cash,-0.046008828712611895,-0.8078642205762121,-2.164398552904337,3.277531120630954,-0.4553442632807023,-0.727257104485368,-2.096753009841508,0.3331111236964055,0.6112911472382442,0.6320010648129136,0
100025,38,Female,Beauty,17,7,PayPal,1.136534855774768,-1.4342203218616834,-0.2598973198666288,0.8129081581424771,0.3447872798046152,-2.648395536073684,-1.410897151140284,0.3857459814875541,1.3441056937544549,0.04703958907264819,0
100026,25,Female,Home,482,8,Card,0.06876175084478278,-1.114675786357064,1.8165883940868814,-4.011808133390067,-2.368123029629727,-1.284068981207523,0.5706787351316777,-0.023317460800909906,1.0541831646373074,-0.24202579813651245,0
100027,24,Female,Home,1789,7,Bank Transfer,0.09843762392458368,-0.8926087287357752,3.4493886333374166,-3.109787794957833,-1.1647785809541964,-1.78763293687667,-1.1885231041096698,1.059608672521546,-0.22598320335224872,-1.3593901078504074,0
100028,42,Female,Sports,1907,1,Card,-1.3067229692119573,1.1937375885171013,0.03098954055550429,-1.7477477488526536,0.4462378719606357,-2.890044393019799,3.2769944010485923,2.307012700090722,1.3658566253313404,3.163114161156149,1
100029,49,Male,Sports,161,7,Bank Transfer,-0.02794777127829265,-1.153416038139218,1.2053083263185558,-2.623219126153778,0.37947297400174307,-1.945280716786639,0.9704520278289738,2.0375252232147014,0.8293439252262819,1.3585459585434858,0
100030,34,Male,Beauty,662,4,Cash,-0.706329706696292,-1.1395180974137273,-2.7979897987818916,0.9110348033138291,-3.9760615970489983,-0.7157344146563855,-0.8944748347265117,-3.2867267244666465,-0.17145793064083975,-0.3986507549524054,0
100031,22,Male,Electronics,1087,3,Cash,-0.1764070536283277,-2.0157967482701196,0.0033607608429631064,-1.4516482340345962,-1.2712624604603229,-1.4984243034987652,-0.6648171242839571,-2.6231228600951972,0.3536795955057045,-1.6188970799585742,0
100032,31,Female,Beauty,218,4,PayPal,-0.38698409915769044,0.5878861830442343,0.24857334300279543,-1.3923453027668595,-1.6853954843447294,-0.17981334604068688,1.018086444849127,0.8507372157708795,1.5692411812847087,1.1029252212907337,0
100033,53,Female,Electronics,1647,9,Card,-1.170435757497502,-2.389355817927084,1.3019036482117332,-2.5740334006049927,0.9729903508667794,-3.046968856719953,0.1429948160976945,2.218526648318937,-0.7672725723599824,1.153305501114759,0
100034,21,Female,Beauty,1718,8,PayPal,-1.8886191897177196,-1.14487150049339,0.797262773575312,-1.119463610006321,0.7450926056362432,-0.35142572528322846,-0.16643921570022113,1.9999365996036955,-1.0108136711173168,0.8384759636921164,1
100035,62,Female,Sports,1429,8,Card,-0.5938559901174687,2.1158309229959307,-0.17350335530985683,4.133746733526117,-1.5895919588079643,-1.9672317780229782,-2.9057555282763685,-1.1159382321430003,1.1068536244725686,-1.7547755966488265,1
100036,42,Female,Home,1814,6,Bank Transfer,1.2901600237659931,-0.9167902980141978,-0.6003155963602522,0.2524888674169733,0.8001078237815447,-1.513252382653382,0.06576136707455338,1.5258171022366587,1.3276978629316667,1.4807710429321184,0
100037,66,Female,Home,892,9,Bank Transfer,-0.5862276942809993,-1.445058104772916,-0.5061112150549139,3.316299555131262,2.4215833243036857,0.8712406930967707,-3.19874079819527,0.16609619600986358,-1.04635003568742,-1.3870627205053452,1
100038,35,Male,Sports,441,9,Bank Transfer,0.8675794775062722,0.403760518038665,2.1911428541265545,-1.4200728091903252,-0.38536222872952675,-3.176132120267527,-0.1655543252672762,1.9761141779986109,1.4301727436187794,0.35220157778065675,0
100039,20,Male,Fashion,1287,1,Cash,0.46313847997504015,-0.12052099969514996,1.3606585505310194,-4.41516670770637,-3.581702116207676,0.6234585615975397,1.5684015648300524,-0.7633066170195739,-0.3563013177320619,-0.10839859100170943,0
100040,30,Male,Fashion,595,1,Cash,-0.16800680644956742,0.9944273627457211,-0.5160109915216426,2.145424612234705,-0.6564501530395431,-1.7868347472086037,-0.9679583055872931,2.165236274038018,-1.4628778368074293,1.4684660218344026,1
100041,56,Female,Electronics,1455,9,Card,0.7759681608964043,-0.23629225198176063,-1.737247397738567,2.371797954041551,-1.7057931678893197,-0.6201059808355042,-1.6630587153896514,-0.6834361845929987,-2.124445143093358,0.031526341684513084,0
100042,40,Female,Home,1551,8,PayPal,1.010370850190332,-2.8810730915190366,-0.28614597196134683,-3.304853615133182,-1.1090052271748732,1.2731589053205528,0.7389993088455584,0.21421117973523407,0.34087079134628084,0.8792600407414366,0
100043,63,Male,Electronics,1214,7,Card,0.6586908139056186,0.8220160201313471,-2.5492290201708947,-0.0030089636698285307,-4.155995429674289,1.6481135700624718,1.1558488289450741,-4.040988425581688,-1.608926549445604,-0.42461849126104423,0
100044,65,Male,Sports,1907,6,Bank Transfer,-0.07232900130230689,-0.9394108818483518,2.570390486696251,-3.611351725403262,-3.3480786543334453,-0.10538030005186572,-0.9671694572608109,-0.7069528664804134,-0.7376262652708545,-1.8159816134026086,0
100045,22,Female,Beauty,432,9,Bank Transfer,-1.0712182230107092,-1.3081956616927266,-1.5743813999328924,1.9861176552831443,-1.8297846133829179,-2.50864710134179,-2.183377531415702,0.29685301733876823,-1.6227065707438688,0.6231586725242035,0
100046,49,Male,Home,1585,8,Cash,-0.34026967795417,0.05281693255884279,-0.9598604031155624,-1.9956971916483395,-0.16840335210618707,-0.1992833782563922,3.0469477946482875,1.7392265077600886,1.946698462365562,3.1402688737552293,0
100047,23,Female,Beauty,1932,1,Card,-0.09684566095178475,2.3893469941890766,2.3000075053458593,0.8850071923330342,-2.3860236806960406,-0.5407818333926613,-2.1145128639146713,0.7608831517761505,-1.2845888314176803,-1.5378443136146545,1
100048,25,Male,Beauty,952,5,Card,-1.2748515710123025,0.7033809269602042,-1.6916237106622305,3.075569982308366,4.589763925167663,-1.186868900211091,1.0357348398218609,-1.8365545104776668,0.15181909274375874,-0.37313701713667013,1
100049,27,Female,Home,1695,2,Cash,-0.8964694377502004,0.5043512877622012,-0.043682511274803604,-2.302717271107442,-0.8896235005351497,-0.9120549371835432,2.5955727374547424,1.4626689202453993,1.196260988306875,2.369996430188529,0
100050,47,Female,Electronics,1926,1,PayPal,0.2918613130146538,0.47624420108961096,-1.2943143600336224,5.431273552993222,1.3753124939730381,-1.9306575010002105,-3.2513385343299914,-0.30924837502853997,-0.05577433767981306,-1.0374014430722671,1
100051,32,Male,Beauty,1830,9,PayPal,-0.4389507704988207,2.6451343015154887,2.8778510168294424,-0.7960463402365624,-4.232021359351689,0.23075445719609244,-1.5391235277893132,1.6976080808012994,-1.2492969257351465,-0.8050707100799643,1
100052,20,Male,Sports,1256,5,Card,0.23858418793060485,-1.8562680775101819,-0.6912193979900887,-3.356937049683455,-2.4642424693198164,-0.1879440866353269,1.5691104536068052,-0.47475091525997026,1.0428654095596086,1.265080954885723,0
100053,65,Female,Home,1594,8,Cash,-1.8516569636800562,-1.436817978022232,2.1747177449053643,-1.1339108862515443,2.077761581714751,-2.464979397949191,-1.0343166712685583,0.5645088250481847,-0.5466878217372169,-1.2487749966868784,0
100054,25,Male,Home,1667,9,Bank Transfer,-1.5602419775537173,0.19283680774987388,-0.10418692520769257,-3.198562268278064,-1.9043442133238393,-0.2895208452634622,2.8168085015412516,0.5306196949709653,1.8546621338595848,1.9812509399901328,0
100055,44,Male,Beauty,1657,3,Cash,-0.250854661227695,0.07442663293045282,-3.1447852171618362,5.566636593043579,1.9196509856298287,1.3911506391908302,-1.9686549951790617,-0.26004058549204534,-1.4569375455207298,0.26217092373100287,1
100056,46,Female,Sports,465,5,Card,0.7777947517214098,1.8422334426147162,1.4030909107751646,0.9070747380764543,-2.1995953097084344,-0.6485541755485064,-1.6484930386220076,0.1740985758792859,1.0939069516324653,-1.1975313763623496,1
100057,37,Male,Beauty,116,8,PayPal,-0.7499695279726564,-0.1252900990406931,0.5248729690726288,0.04812988178353842,0.7379837353591718,0.01886692655509692,-0.29978266780452234,1.9363139624486134,-0.8472699442196283,0.7792022766974157,1
100058,68,Female,Beauty,979,6,Card,-0.5462204154871819,1.2689000633196459,0.5141801434691904,-1.7813090763697226,2.5964048168277776,-4.023732972361079,3.9157740694061927,2.4364149106134985,-0.5188370428216882,3.090204294356282,1
100059,67,Female,Electronics,1610,6,Cash,-1.1950705635150563,-1.5607165860473389,0.15300099740439788,-2.1765319370370837,0.13326163782207634,-1.3615652826037377,1.0273005817798395,1.6534494817857888,0.053514274313560234,1.716072134108109,0
100060,67,Male,Electronics,1946,9,Bank Transfer,0.8348357375846623,2.479638399839885,-0.7638876575903365,1.2561468396783386,-2.487583695668082,1.1509927365441892,0.4074912339763197,1.9184391637935372,-0.16283403955110465,1.946153913892878,1
100061,23,Male,Beauty,729,9,PayPal,-0.13661869147757238,0.3645507963556338,0.768582402650521,1.1387193349472138,-0.33633763436614184,-0.5557201580250622,-1.7241932528839836,0.02358493209535628,-1.328075032754712,-1.1352510796735529,0
100062,50,Male,Fashion,744,3,Bank Transfer,2.022866118366792,-2.566536369971653,-1.931726533568918,-1.4089065686569324,-1.8284154313750083,-1.862553316593778,0.4916015461272365,-3.26509381515615,0.2685359302445748,-0.3014741340784693,0
100063,34,Female,Electronics,339,8,Bank Transfer,0.6460809376377294,-0.020902748589065157,-2.3009160426008295,3.052035122687032,0.8894982412990192,-1.9982350409788354,-0.3928613984341125,0.42562770928040594,0.4833206786258894,1.437483568609971,1
100064,57,Female,Fashion,1140,5,PayPal,-0.8993732013418966,-1.114831641953307,-2.0778405353226166,4.840407422272814,1.175011007202603,-0.6169440341593186,-3.373841898803689,0.48455701963943865,0.6102442577895195,-0.10975077983517781,1
100065,48,Female,Electronics,1902,8,Bank Transfer,0.058438694883587584,0.06759646633284455,3.4113300630791112,-3.7316251713796,-1.5904959645593069,-0.775963682753729,0.07907826818717167,2.786720665339378,0.08543868521990976,0.30175294647572937,1
100066,21,Female,Home,443,9,Card,-1.3339666309878915,0.6780695999152301,1.2860630406857698,-0.2407835012964913,-0.9160002607770379,-0.7048155478803284,-0.7768955354583787,-0.3472391119334932,0.5634535216012392,-1.1629112594104705,0
100067,43,Male,Home,237,1,Cash,-0.23816954237597165,0.6653208935461212,4.036157639921329,-3.8052547516251263,-3.4068797283552943,0.901952334059066,-0.9008336339005606,1.5304106568309324,-1.3863790722157838,-1.2912823990673978,1
100068,28,Male,Electronics,919,2,Cash,-0.32443258174848666,0.09510261469290782,1.0044157637091697,-0.6915310668844766,-1.2488998956488566,-0.4076075779877507,-0.6059436742977979,2.5508435620557917,2.001575745129749,1.0731425881067709,1
100069,41,Male,Fashion,1128,1,Bank Transfer,1.3743116206542387,-2.8234057603578786,-0.922073681131967,0.7417405368127461,0.7924121168221141,-2.9415097566901327,-1.6439848558138492,0.11340980344961116,0.19278407772429806,0.18756476408087633,0
100070,57,Female,Sports,1366,8,PayPal,1.476753729848928,1.2108823255558834,-0.1840151926578809,-0.7651675204000404,0.22036522824847338,-2.505819467278969,2.409350749083057,4.39083529288116,-0.7216221912293651,4.27171768709499,1
100071,30,Male,Sports,1426,3,Card,0.5914325993210678,0.004833550768719719,-1.3690675538716004,4.100613867368222,0.5857543458172556,-1.9702145744807962,-2.479518384989536,1.176878976543201,-0.5136490154488385,0.4991444475732259,1
100072,28,Female,Sports,1256,2,PayPal,0.5115256721178874,-0.43402421327984353,-1.7652346153110163,4.745577846616291,0.3172971722167439,-3.2084904250821555,-3.1731756118659433,0.03348376018316035,0.08124707623980247,-0.1899066427292788,1
100073,49,Female,Fashion,1057,1,PayPal,0.1809378270039994,0.8501962669162251,0.010626734094812518,-0.19544430817190267,1.8358974218167385,-0.24973840838779138,1.741752844720839,1.3826405959717807,0.5210286893314037,1.4439457425238442,1
100074,45,Female,Sports,319,3,PayPal,1.1324231099888953,-2.8044825350221845,0.7412947188234547,-1.62730717887688,-0.2326657966419341,-1.6920887779137777,-1.4323111565863493,-3.73137675034635,1.2474967235682737,-3.1881906606921846,0
100075,60,Male,Sports,1873,8,Card,-1.55835644472052,1.236156021791984,-2.8354099184565666,0.1593949590616133,-3.5596700701804442,1.5850511724001848,1.9205177285317712,-2.2265864633144483,0.6768828201532168,1.1999758721895004,0
100076,35,Female,Beauty,1569,5,Card,-0.5100381745143354,-1.6490311409372393,-3.0011133759542106,2.421707223188906,-3.319660406437584,-1.5480426510205634,-2.2963238471935545,-1.5786511958076725,-0.4589051641234932,0.23528943436238658,0
100077,23,Male,Electronics,1452,2,Bank Transfer,0.22958739697570169,1.3578459666254152,-0.865620804409318,1.415757166022545,0.21936054547977002,-0.5526277956378038,0.7138980120106033,2.5271908470350626,-0.23824430189845403,2.426299737602874,1
100078,36,Male,Electronics,1893,1,PayPal,0.4012824161772051,-0.035007700841246825,-2.433049986677159,3.708489821139331,-2.398144734443684,0.26616413656071347,-2.5613028876220634,-0.19370123530177352,0.13697308959866786,0.3256190619232263,0
100079,29,Male,Electronics,1090,1,Cash,0.9843624695820279,-1.0429803070650672,-2.348781996230143,2.822324208490275,-0.40267002698164445,0.5539980804798688,-1.7628001515420553,-1.047389009165594,-1.3294935721929189,-0.14460113802396257,0
100080,53,Female,Beauty,1987,2,Card,1.12952342945363,1.1916045954239671,1.6414597391745105,-0.5243292909657108,1.0184894190213236,-0.6815439037114825,0.4557496360596687,0.9210350454446684,0.4736497774134741,-0.23510392899674795,1
100081,21,Female,Electronics,791,3,Bank Transfer,0.5422593912485507,2.5114748100115856,-1.8686886851431415,0.6024634431494277,-2.5629847152011678,-1.7225513956197251,2.4561121001407242,4.0531405207627085,-0.03496069615338034,5.202791856635579,1
100082,67,Male,Beauty,1804,3,Card,0.7992027192421421,1.5384072031584495,-3.4354221478167726,4.739436235954981,3.1247988897425487,-0.31517471646282236,1.0260074907678647,-1.1208645306726677,0.3638913621500538,1.1201224349026042,1
100083,54,Female,Home,1250,9,PayPal,-0.0967494053303549,-0.4114469958283443,0.567202372663693,-3.7034061495073205,-2.3074687262620577,-1.346572954936497,2.089289402704391,0.14189053114427153,-0.4284217300000358,1.2070931604095942,0
100084,22,Male,Sports,171,1,Bank Transfer,0.12443759790694424,-1.5481064381391318,-0.3604372523254529,-3.807586971455656,0.11208086286334806,0.8339339021988754,3.0369722584058176,1.4826203628712984,0.09669070288681957,2.615340939285076,0
100085,63,Female,Electronics,738,9,Cash,-1.192896193636784,1.588936490128532,-0.4199266479494357,1.7997421407213108,0.09024799870966538,1.6148817990041264,-0.22814856130240457,0.1433223388321525,1.4769122963102688,-0.04973440754313966,1
100086,36,Male,Home,528,4,PayPal,0.0008213367794600936,-1.2976624373542958,-2.5219539154109367,1.7012866306938823,-0.9851669770306863,-0.7854842524128332,-0.768037386069841,-0.7107394940028346,0.029183758055412807,0.8539636904555296,0
100087,66,Male,Sports,1052,8,Bank Transfer,-0.26015677962667516,0.03778564450267552,1.1836952835753964,-1.2568124333541104,-1.7417081051798773,0.2518284233501773,-0.49040438901648575,3.0780879407795396,-0.14953036454326896,1.3908383017587838,1
100088,37,Female,Fashion,333,6,Cash,-1.7406794364873834,2.3602959196611115,1.3880613916464202,-1.3878663041734378,-0.9845890102681826,-2.2309423178145593,1.883444877209945,2.0185076465303116,-0.5221301862257478,1.625114314705972,0
100089,47,Male,Sports,160,3,Cash,-0.5546441080460088,1.884166002273032,2.840303965928126,-0.38643758421297997,-2.8059847198330248,0.27705473417497495,-1.9615172307578022,1.6798324804357756,-1.8503776848818414,-1.131588332038488,1
100090,30,Male,Fashion,210,1,Bank Transfer,2.2785173159559986,-1.4247640751029211,2.3905090311265296,-2.8024220921557284,-2.087480231156966,-2.68131125791257,-1.2612099096625249,0.24465700348889152,-0.21438893197677833,-1.1134801991068288,0
100091,25,Female,Electronics,1579,7,PayPal,-0.7277593014914427,-2.3329725324000803,-1.925491897262507,1.046928091677751,-0.5821226656400724,-1.858058650997682,-1.2872013567596483,-1.2556128734287917,1.2426964792733683,0.03737096178946883,0
100092,39,Female,Home,763,5,Card,-0.6594268872163145,0.5774324947928942,1.7220936003847784,-1.5660702796901216,-0.8099066308096043,-0.1133757598966193,0.14665782885407896,1.759816821422063,0.004001260236595398,0.37535813143855434,1
100093,44,Male,Beauty,1190,9,PayPal,-0.14996202289627097,-1.5421511711267457,-0.9139878619354862,0.5998941405685513,-0.279224537495119,-0.2323203785737037,-1.1846258477833693,-2.341267654577305,0.6791921419241791,-1.4454062045510718,0
100094,21,Female,Home,923,2,PayPal,-0.3381867169824685,3.3780497090252872,2.995295495449795,-3.1626876557670576,-4.290765454623631,-1.756023005123935,1.5066394194410992,-0.1652398549803522,-0.5760251704766678,-0.5745541144424635,0
100095,63,Female,Home,166,3,Card,0.2811651428946169,-0.25201815122097815,0.6855738070319936,-2.3107164471992863,-1.1206634135300224,-2.3044066971391013,1.2713416571186487,1.1451403498146075,-0.09074675733912281,1.354328817582429,0
100096,23,Male,Sports,1857,1,PayPal,1.5535948104498276,1.1371853523083681,-1.5260446263406955,1.1303112883005915,1.6690381706237172,-0.01036103092260443,2.0083124439887845,1.3611649331788889,0.3851080321263795,2.380052107700806,1
100097,53,Male,Fashion,399,4,PayPal,0.2673913007974061,1.9177181070351912,-1.5927102168882075,1.2056113817108929,-0.11506304706953041,-1.9161583743281718,2.058549299835175,1.7938360878432276,1.2867697563752534,3.0858692950129933,1
100098,35,Male,Beauty,747,4,Cash,0.015983766722198454,1.7800342584756845,-1.5734663258194175,5.2498119464081565,-0.9735296062994908,-2.4433763582790062,-2.614616619796402,1.2719044800179005,-0.25042721743676133,0.7378194820487738,1
100099,30,Female,Home,956,1,PayPal,-2.6592811840473987,0.07482308438319407,0.81434153938331,1.0215359368758257,-0.3480798098021234,0.7885796593786882,-1.9764255113993823,1.06880896544953,0.2972870947599731,-0.6765406113173785,1
100100,44,Female,Sports,1105,1,PayPal,0.42224749875835416,-2.082382412478493,-1.783857319404694,1.2071689207449547,0.25839682162971656,-0.18948000839794243,-1.1558175229412149,-0.9530619014774152,-0.06613955204647334,-0.05885340653398848,0
100101,31,Female,Beauty,859,5,Bank Transfer,-0.37295851021312565,-0.25144923639506644,-1.7830967284714438,4.267113587388287,1.9065855339495068,-0.5944568463122848,-2.1051449750878075,-2.015360402555986,-1.1449082576389766,-1.5228828716222411,1
100102,24,Female,Home,889,6,Cash,1.2955075821174589,1.7008601811849648,-0.7867659479681708,1.9329891393798742,0.6218577854167577,-0.7802817612187318,0.5855105127461324,2.8820411175699197,0.7377867562899169,2.5041758875136435,1
100103,21,Female,Electronics,202,1,Cash,-0.88344410576185,0.6490062879855887,-0.47346070130483,-0.9200124711976226,3.1395598764009236,-2.2488287142874777,3.5271305102086425,1.674535796402111,0.05824436065938095,2.754373394452288,1
100104,36,Male,Sports,1243,5,PayPal,-0.337749032701935,-0.5906797300948208,1.5343254576946275,-2.4855476660928355,-0.5050378620551792,-1.5161748842874316,0.5503861391565015,1.5211168369609154,-0.798185893896966,0.675529054251143,0
100105,22,Male,Sports,999,4,PayPal,-0.3150636095991657,0.5103895240506664,0.9045371723650328,-1.8366604680269805,0.9526785952525961,-2.6738708690371986,2.168715027753991,3.133289289416316,0.06617883186510318,2.6846807050511656,1
100106,41,Male,Home,1321,6,Card,-0.20230001008711487,-2.245965130975337,0.2922686921229143,-0.7094897756240036,-0.06296107358838077,-2.4105293321951473,-1.2937531798238335,-1.67004507490977,2.4219554805352432,-1.4913415245742305,0
100107,64,Female,Beauty,989,9,PayPal,0.8894709464517491,2.266185010611849,0.2540644150153113,2.192660866652491,-1.588588954537798,-1.470111032711488,-1.152304602154992,1.3116183818739477,1.1059354619577089,0.39133245508203,1
100108,25,Female,Fashion,1904,9,Cash,1.4507099241344232,-1.0948112130861503,0.5197991759904681,-1.2241666193410738,-1.222586425209042,-0.7976017142453358,-0.708284331169067,-3.8728800271941273,0.7657805394802747,-2.8973772329984797,0
100109,50,Female,Beauty,1096,9,Bank Transfer,0.5924210073873067,-0.20286073109992264,-1.903791398275295,3.2420476705501584,0.02726564696757605,-1.2713677178515947,-1.4992650760836108,2.461077778759607,0.7038073822515748,2.133490383635238,0
100110,30,Male,Electronics,718,6,Cash,-0.879870404710092,-0.2585835660689527,1.497157940357339,-2.167832784906882,-0.6963640378722586,-2.2937630682166876,0.5162904896645621,1.503363411336153,-0.8003406320359496,0.7410771379293801,0
100111,42,Female,Electronics,643,9,Bank Transfer,-0.2461598243185216,1.324333404983071,-1.2666257844292539,1.2064608181037837,0.8385294943301991,-0.5907413852620151,1.5234465543173208,1.1997758703476078,-0.11314253663097591,2.0549120622738175,1
100112,28,Male,Beauty,1593,6,Card,1.0112954479729197,0.811089392746463,0.9066610951833591,-1.912259202186284,0.42465089372167564,-3.023286970971685,2.287415389654299,2.653533145602193,0.7466848560946794,2.4974929678646065,1
100113,69,Female,Home,1414,3,PayPal,0.23704122386302606,1.6015735244855311,-0.004246970841097486,1.85131723972098,-0.760266862300403,-1.9014795157613595,-0.7149234868636962,1.2229826821218965,0.7881800091451439,0.6526234563163731,1
100114,49,Female,Fashion,1899,9,PayPal,0.2075282778634226,-0.495446317040808,1.0934485760583663,-1.828122807861329,-0.5605501944208489,-0.45533105403541263,0.16795254694103545,-1.9278492974363644,-1.236382128406456,-1.666547000726576,0
100115,38,Male,Electronics,852,1,Card,1.2651988879529492,0.22831951577880671,-1.486983523028819,0.49753739427321403,1.112209363927416,-3.2469609347116575,1.8839888543678154,0.700853388202743,-1.255468009692417,2.2918082472898855,1
100116,44,Male,Fashion,1331,1,PayPal,-0.06933370814930177,-0.7546974292978128,2.5265357193515756,-3.1939210601771166,-0.28365697868168915,-0.31480635521354217,0.16886680926833675,1.206051723476981,0.6945455519581831,-0.38635244951032943,1
100117,26,Male,Home,220,1,Bank Transfer,0.8149874547962647,0.8187501120350962,1.5999801528761237,-1.500283273006664,-1.516436678675115,0.24524376352516852,0.10436832118670991,3.0508385029300626,-0.8769345818745263,1.3330418334227514,1
